station id, station name, valid,povp. dnevna T [°C],max. T [°C],min. T [°C]
_1892,MARIBOR - TABOR,1977-04-29,18.6,25.6,9.6
_1892,MARIBOR - TABOR,1977-04-30,17.5,25.4,9.7
_1892,MARIBOR - TABOR,1977-05-01,17.9,26,10
_1892,MARIBOR - TABOR,1977-05-02,17.5,24,9.6
_1892,MARIBOR - TABOR,1977-05-03,17.8,24.7,8.8
_1892,MARIBOR - TABOR,1977-05-04,19.1,26.6,12
_1892,MARIBOR - TABOR,1977-05-05,16.3,22.6,13.8
_1892,MARIBOR - TABOR,1977-05-06,14,19,7.7
_1892,MARIBOR - TABOR,1977-05-07,11,15.3,8.3
_1892,MARIBOR - TABOR,1977-05-08,10.8,15.6,8.1
_1892,MARIBOR - TABOR,1977-05-09,11.1,15.9,8.4
_1892,MARIBOR - TABOR,1977-05-10,13.3,19,8
_1892,MARIBOR - TABOR,1977-05-11,14.7,21.2,7.1
_1892,MARIBOR - TABOR,1977-05-12,18.2,23.6,10.6
_1892,MARIBOR - TABOR,1977-05-13,16.2,20.6,13.1
_1892,MARIBOR - TABOR,1977-05-14,11.7,15.8,10.4
_1892,MARIBOR - TABOR,1977-05-15,12.4,15.3,9.8
_1892,MARIBOR - TABOR,1977-05-16,13.2,17.6,10
_1892,MARIBOR - TABOR,1977-05-17,14.2,20.4,7.9
_1892,MARIBOR - TABOR,1977-05-18,14.5,16.6,10.2
_1892,MARIBOR - TABOR,1977-05-19,17.8,21.3,14
_1892,MARIBOR - TABOR,1977-05-20,21.4,26.7,14.1
_1892,MARIBOR - TABOR,1977-05-21,20.4,26.4,10.6
_1892,MARIBOR - TABOR,1977-05-22,13.1,19.4,10.9
_1892,MARIBOR - TABOR,1977-05-23,11.3,14.7,9.4
_1892,MARIBOR - TABOR,1977-05-24,13.4,20.1,7.6
_1892,MARIBOR - TABOR,1977-05-25,16.3,23.4,7.2
_1892,MARIBOR - TABOR,1977-05-26,14.7,17.2,12.4
_1892,MARIBOR - TABOR,1977-05-27,10.3,14.4,9.3
_1892,MARIBOR - TABOR,1977-05-28,12.6,18.3,5.1
_1892,MARIBOR - TABOR,1977-05-29,15.7,22.2,5.2
_1892,MARIBOR - TABOR,1977-05-30,16,23.3,6.9
_1892,MARIBOR - TABOR,1977-05-31,10.8,16.3,10
_1892,MARIBOR - TABOR,1977-06-01,10.3,16.4,7.4
_1892,MARIBOR - TABOR,1977-06-02,12.2,18,4.3
_1892,MARIBOR - TABOR,1977-06-03,13.4,18.7,8.3
_1892,MARIBOR - TABOR,1977-06-04,14.5,18.4,9.8
_1892,MARIBOR - TABOR,1977-06-05,15.3,21.4,11.1
_1892,MARIBOR - TABOR,1977-06-06,17.5,24,10.7
_1892,MARIBOR - TABOR,1977-06-07,17.9,22.7,10.9
_1892,MARIBOR - TABOR,1977-06-08,20.6,26.8,11.3
_1892,MARIBOR - TABOR,1977-06-09,21.4,28.6,13.8
_1892,MARIBOR - TABOR,1977-06-10,23.7,30.5,13.4
_1892,MARIBOR - TABOR,1977-06-11,24,29.6,15.2
_1892,MARIBOR - TABOR,1977-06-12,24.2,30.1,18.1
_1892,MARIBOR - TABOR,1977-06-13,25,30.7,17.4
_1892,MARIBOR - TABOR,1977-06-14,23,30.6,15.1
_1892,MARIBOR - TABOR,1977-06-15,20.4,26.4,16.6
_1892,MARIBOR - TABOR,1977-06-16,19.7,21.9,16.4
_1892,MARIBOR - TABOR,1977-06-17,21.6,27.1,18
_1892,MARIBOR - TABOR,1977-06-18,23.7,30.1,15
_1892,MARIBOR - TABOR,1977-06-19,22,27.6,15
_1892,MARIBOR - TABOR,1977-06-20,22.1,27.8,15.2
_1892,MARIBOR - TABOR,1977-06-21,17.8,24.4,15
_1892,MARIBOR - TABOR,1977-06-22,16.7,21,14
_1892,MARIBOR - TABOR,1977-06-23,19.1,24.6,14.3
_1892,MARIBOR - TABOR,1977-06-24,21.3,25.8,12.8
_1892,MARIBOR - TABOR,1977-06-25,20.2,26.4,14.7
_1892,MARIBOR - TABOR,1977-06-26,18.4,24,12.2
_1892,MARIBOR - TABOR,1977-06-27,18.5,21.4,15.4
_1892,MARIBOR - TABOR,1977-06-28,17.7,23.3,10.4
_1892,MARIBOR - TABOR,1977-06-29,21.2,28.2,10.9
_1892,MARIBOR - TABOR,1977-06-30,15.9,23,14.6
_1892,MARIBOR - TABOR,1977-07-01,19.2,24.3,14.2
_1892,MARIBOR - TABOR,1977-07-02,20.4,27.2,12.8
_1892,MARIBOR - TABOR,1977-07-03,23.9,29.9,14.4
_1892,MARIBOR - TABOR,1977-07-04,23.5,27.7,17.6
_1892,MARIBOR - TABOR,1977-07-05,20,25.1,17
_1892,MARIBOR - TABOR,1977-07-06,20,25.4,13.9
_1892,MARIBOR - TABOR,1977-07-07,20.3,27,13.9
_1892,MARIBOR - TABOR,1977-07-08,23.5,29,15.5
_1892,MARIBOR - TABOR,1977-07-09,20.1,24.2,17.3
_1892,MARIBOR - TABOR,1977-07-10,19.4,23.7,15.1
_1892,MARIBOR - TABOR,1977-07-11,21.3,27,13.6
_1892,MARIBOR - TABOR,1977-07-12,23.4,29.8,17
_1892,MARIBOR - TABOR,1977-07-13,21.4,29.1,15.3
_1892,MARIBOR - TABOR,1977-07-14,19,26.4,14
_1892,MARIBOR - TABOR,1977-07-15,14.4,19.6,13.2
_1892,MARIBOR - TABOR,1977-07-16,17.4,21.8,12.6
_1892,MARIBOR - TABOR,1977-07-17,18.7,21.9,13.4
_1892,MARIBOR - TABOR,1977-07-18,19.1,23.6,13.4
_1892,MARIBOR - TABOR,1977-07-19,19.2,23.9,15.7
_1892,MARIBOR - TABOR,1977-07-20,20.5,25.3,16
_1892,MARIBOR - TABOR,1977-07-21,17.2,20.7,14.4
_1892,MARIBOR - TABOR,1977-07-22,16.4,17.8,14.1
_1892,MARIBOR - TABOR,1977-07-23,19,24.3,13
_1892,MARIBOR - TABOR,1977-07-24,21.5,26.8,12.6
_1892,MARIBOR - TABOR,1977-07-25,22.1,27.8,13
_1892,MARIBOR - TABOR,1977-07-26,12.1,22.1,10.6
_1892,MARIBOR - TABOR,1977-07-27,16.3,22,9.6
_1892,MARIBOR - TABOR,1977-07-28,16.6,22.7,9.9
_1892,MARIBOR - TABOR,1977-07-29,19.8,25,11.8
_1892,MARIBOR - TABOR,1977-07-30,20.8,26.2,15
_1892,MARIBOR - TABOR,1977-07-31,19.6,23.4,16.6
_1892,MARIBOR - TABOR,1977-08-01,18,22.7,16.1
_1892,MARIBOR - TABOR,1977-08-02,17.4,21.3,15.3
_1892,MARIBOR - TABOR,1977-08-03,19.2,24.4,12.7
_1892,MARIBOR - TABOR,1977-08-04,19.9,26.3,13.6
_1892,MARIBOR - TABOR,1977-08-05,21.1,27.4,13.6
_1892,MARIBOR - TABOR,1977-08-06,21.4,27.6,16.9
_1892,MARIBOR - TABOR,1977-08-07,20.6,26.2,15.9
_1892,MARIBOR - TABOR,1977-08-08,20.6,27.4,15.4
_1892,MARIBOR - TABOR,1977-08-09,18.4,25.1,16.6
_1892,MARIBOR - TABOR,1977-08-10,19.2,25.7,14.1
_1892,MARIBOR - TABOR,1977-08-11,17.1,22,13.2
_1892,MARIBOR - TABOR,1977-08-12,17.3,22.4,12.9
_1892,MARIBOR - TABOR,1977-08-13,17.1,21,15
_1892,MARIBOR - TABOR,1977-08-14,16.8,21.2,13.4
_1892,MARIBOR - TABOR,1977-08-15,18.3,25,11.7
_1892,MARIBOR - TABOR,1977-08-16,18.9,24.6,12.9
_1892,MARIBOR - TABOR,1977-08-17,19.2,22,16.4
_1892,MARIBOR - TABOR,1977-08-18,22.1,28,15
_1892,MARIBOR - TABOR,1977-08-19,18.7,26.2,16.4
_1892,MARIBOR - TABOR,1977-08-20,18.6,23.6,13.7
_1892,MARIBOR - TABOR,1977-08-21,16.8,20,15.6
_1892,MARIBOR - TABOR,1977-08-22,16.8,22.2,14
_1892,MARIBOR - TABOR,1977-08-23,16.2,21.2,13.1
_1892,MARIBOR - TABOR,1977-08-24,15.2,20.6,11.2
_1892,MARIBOR - TABOR,1977-08-25,16.8,22.1,10.1
_1892,MARIBOR - TABOR,1977-08-26,18,24,10.1
_1892,MARIBOR - TABOR,1977-08-27,19.9,26.4,11
_1892,MARIBOR - TABOR,1977-08-28,17.3,21,16.4
_1892,MARIBOR - TABOR,1977-08-29,18.8,21.6,16.4
_1892,MARIBOR - TABOR,1977-08-30,19.5,23.7,17.9
_1892,MARIBOR - TABOR,1977-08-31,19.7,25.6,16.9
_1892,MARIBOR - TABOR,1977-09-01,19.2,24.6,15.4
_1892,MARIBOR - TABOR,1977-09-02,19.1,23.6,14.7
_1892,MARIBOR - TABOR,1977-09-03,19,25,16.6
_1892,MARIBOR - TABOR,1977-09-04,19.4,26.1,14
_1892,MARIBOR - TABOR,1977-09-05,19.3,25.8,14.9
_1892,MARIBOR - TABOR,1977-09-06,19.5,26.7,13.6
_1892,MARIBOR - TABOR,1977-09-07,19.7,26.2,14.6
_1892,MARIBOR - TABOR,1977-09-08,21.2,27.4,14.6
_1892,MARIBOR - TABOR,1977-09-09,11.8,21,10
_1892,MARIBOR - TABOR,1977-09-10,13.6,18.8,5.6
_1892,MARIBOR - TABOR,1977-09-11,16.3,23.3,11.4
_1892,MARIBOR - TABOR,1977-09-12,18.2,25.6,11.1
_1892,MARIBOR - TABOR,1977-09-13,14.2,18.8,11
_1892,MARIBOR - TABOR,1977-09-14,10.7,16.6,7.1
_1892,MARIBOR - TABOR,1977-09-15,14.5,23.7,5.6
_1892,MARIBOR - TABOR,1977-09-16,11.4,16,8.8
_1892,MARIBOR - TABOR,1977-09-17,7.8,11.2,7
_1892,MARIBOR - TABOR,1977-09-18,7,7.7,6.6
_1892,MARIBOR - TABOR,1977-09-19,8.9,13.9,2.4
_1892,MARIBOR - TABOR,1977-09-20,7.8,9.8,5.2
_1892,MARIBOR - TABOR,1977-09-21,9.2,13.9,7.2
_1892,MARIBOR - TABOR,1977-09-22,9.7,16,6.1
_1892,MARIBOR - TABOR,1977-09-23,11.2,14.4,7.1
_1892,MARIBOR - TABOR,1977-09-24,10.8,14.2,7.2
_1892,MARIBOR - TABOR,1977-09-25,11.9,16.1,7.8
_1892,MARIBOR - TABOR,1977-09-26,11.1,16.1,6.1
_1892,MARIBOR - TABOR,1977-09-27,10.4,14.1,9.3
_1892,MARIBOR - TABOR,1977-09-28,7.1,13.2,4.5
_1892,MARIBOR - TABOR,1977-09-29,9,15.1,-1
_1892,MARIBOR - TABOR,1977-09-30,11.1,20.2,4.3
_1892,MARIBOR - TABOR,1977-10-01,14.6,22,5
_1892,MARIBOR - TABOR,1977-10-02,6.7,16,4.4
_1892,MARIBOR - TABOR,1977-10-03,7.1,15.8,0.4
_1892,MARIBOR - TABOR,1977-10-04,8.5,18.9,0.2
_1892,MARIBOR - TABOR,1977-10-05,12.5,21.8,6.7
_1892,MARIBOR - TABOR,1977-10-06,15.1,21.3,9.3
_1892,MARIBOR - TABOR,1977-10-07,18.6,22.8,15
_1892,MARIBOR - TABOR,1977-10-08,16.3,23.5,13.3
_1892,MARIBOR - TABOR,1977-10-09,15,22.3,8.1
_1892,MARIBOR - TABOR,1977-10-10,13.8,18.3,11.4
_1892,MARIBOR - TABOR,1977-10-11,12.4,14,11.6
_1892,MARIBOR - TABOR,1977-10-12,11.9,12.4,11.1
_1892,MARIBOR - TABOR,1977-10-13,13.1,19,10
_1892,MARIBOR - TABOR,1977-10-14,13.8,16,11.1
_1892,MARIBOR - TABOR,1977-10-15,11.8,13.7,11.3
_1892,MARIBOR - TABOR,1977-10-16,10.7,14.6,8.1
_1892,MARIBOR - TABOR,1977-10-17,7.9,15.7,3.7
_1892,MARIBOR - TABOR,1977-10-18,8.8,17.1,0.9
_1892,MARIBOR - TABOR,1977-10-19,10.4,20,2.4
_1892,MARIBOR - TABOR,1977-10-20,9.8,17.3,3.4
_1892,MARIBOR - TABOR,1977-10-21,7.9,13.6,3.1
_1892,MARIBOR - TABOR,1977-10-22,8.7,10.2,5.2
_1892,MARIBOR - TABOR,1977-10-23,9.7,10.9,8.6
_1892,MARIBOR - TABOR,1977-10-24,10.5,15.7,7.4
_1892,MARIBOR - TABOR,1977-10-25,12.6,20.3,7.4
_1892,MARIBOR - TABOR,1977-10-26,11.5,18.3,6
_1892,MARIBOR - TABOR,1977-10-27,9.6,12.6,5.2
_1892,MARIBOR - TABOR,1977-10-28,9.9,10.8,8.2
_1892,MARIBOR - TABOR,1977-10-29,10.2,11.2,9.4
_1892,MARIBOR - TABOR,1977-10-30,11,15.2,8.8
_1892,MARIBOR - TABOR,1977-10-31,9.2,14.4,7.5
_1892,MARIBOR - TABOR,1977-11-01,10.1,12.6,6.6
_1892,MARIBOR - TABOR,1977-11-02,8.8,12.6,7.4
_1892,MARIBOR - TABOR,1977-11-03,10.7,19.1,6.2
_1892,MARIBOR - TABOR,1977-11-04,14.6,20.9,6.4
_1892,MARIBOR - TABOR,1977-11-05,10.8,12.4,9.6
_1892,MARIBOR - TABOR,1977-11-06,11.8,16.7,7.7
_1892,MARIBOR - TABOR,1977-11-07,8.1,11.4,7
_1892,MARIBOR - TABOR,1977-11-08,6.5,8.6,2.7
_1892,MARIBOR - TABOR,1977-11-09,9.1,15,4.2
_1892,MARIBOR - TABOR,1977-11-10,12.7,16.8,7.2
_1892,MARIBOR - TABOR,1977-11-11,12.3,21.5,4.2
_1892,MARIBOR - TABOR,1977-11-12,10.6,17.6,5
_1892,MARIBOR - TABOR,1977-11-13,4.1,9.8,0.6
_1892,MARIBOR - TABOR,1977-11-14,3.6,9.4,0.4
_1892,MARIBOR - TABOR,1977-11-15,6,8.3,0.7
_1892,MARIBOR - TABOR,1977-11-16,5.8,8.4,5
_1892,MARIBOR - TABOR,1977-11-17,4.8,9.4,0
_1892,MARIBOR - TABOR,1977-11-18,3.4,9.4,0.2
_1892,MARIBOR - TABOR,1977-11-19,2,8.4,-1.4
_1892,MARIBOR - TABOR,1977-11-20,-0.2,7.1,-5.3
_1892,MARIBOR - TABOR,1977-11-21,6.8,10.6,-3.4
_1892,MARIBOR - TABOR,1977-11-22,3.7,7,2.6
_1892,MARIBOR - TABOR,1977-11-23,2.8,9.2,0
_1892,MARIBOR - TABOR,1977-11-24,4.9,9.9,-2.7
_1892,MARIBOR - TABOR,1977-11-25,3.9,8,-1.2
_1892,MARIBOR - TABOR,1977-11-26,1.8,4.4,0.3
_1892,MARIBOR - TABOR,1977-11-27,3.9,6.2,2.6
_1892,MARIBOR - TABOR,1977-11-28,1.4,3.4,-0.1
_1892,MARIBOR - TABOR,1977-11-29,-1.5,2.4,-3.3
_1892,MARIBOR - TABOR,1977-11-30,-1.2,1.5,-5.4
_1892,MARIBOR - TABOR,1977-12-01,-0.6,0.6,-2.7
_1892,MARIBOR - TABOR,1977-12-02,0.7,2.8,-0.6
_1892,MARIBOR - TABOR,1977-12-03,0.8,2.9,-4.1
_1892,MARIBOR - TABOR,1977-12-04,-2.1,2.4,-4.7
_1892,MARIBOR - TABOR,1977-12-05,-3.8,2.8,-8.4
_1892,MARIBOR - TABOR,1977-12-06,1.3,5.6,-9.7
_1892,MARIBOR - TABOR,1977-12-07,2,5.5,0.6
_1892,MARIBOR - TABOR,1977-12-08,1.5,4.4,0
_1892,MARIBOR - TABOR,1977-12-09,1.1,1.6,0
_1892,MARIBOR - TABOR,1977-12-10,1.1,2.1,0.6
_1892,MARIBOR - TABOR,1977-12-11,-1.1,0.6,-1.8
_1892,MARIBOR - TABOR,1977-12-12,-4.4,-1.6,-4.9
_1892,MARIBOR - TABOR,1977-12-13,-4.5,-3.4,-5.4
_1892,MARIBOR - TABOR,1977-12-14,-2.1,0.1,-4.7
_1892,MARIBOR - TABOR,1977-12-15,2.3,3.6,-3.3
_1892,MARIBOR - TABOR,1977-12-16,3.4,8.1,1.1
_1892,MARIBOR - TABOR,1977-12-17,-1.8,2.4,-4
_1892,MARIBOR - TABOR,1977-12-18,-2.8,-0.1,-6.4
_1892,MARIBOR - TABOR,1977-12-19,-4.1,-2,-4.5
_1892,MARIBOR - TABOR,1977-12-20,-3.8,-2.8,-4.9
_1892,MARIBOR - TABOR,1977-12-21,-5.1,-3.4,-6
_1892,MARIBOR - TABOR,1977-12-22,-4.5,-0.8,-6.2
_1892,MARIBOR - TABOR,1977-12-23,-3.7,0.3,-6.8
_1892,MARIBOR - TABOR,1977-12-24,-0.6,1.2,-5
_1892,MARIBOR - TABOR,1977-12-25,6.5,11,0.8
_1892,MARIBOR - TABOR,1977-12-26,3.6,8,1.1
_1892,MARIBOR - TABOR,1977-12-27,3.9,8.1,-1
_1892,MARIBOR - TABOR,1977-12-28,3.5,7.2,2.4
_1892,MARIBOR - TABOR,1977-12-29,0.6,5,-1.8
_1892,MARIBOR - TABOR,1977-12-30,0.7,3.9,-2.1
_1892,MARIBOR - TABOR,1977-12-31,2.7,7,-2.6
_1892,MARIBOR - TABOR,1978-01-01,1,6.1,-1.7
_1892,MARIBOR - TABOR,1978-01-02,0.5,7.6,-6.3
_1892,MARIBOR - TABOR,1978-01-03,5.6,10.3,-1.4
_1892,MARIBOR - TABOR,1978-01-04,4.2,9,1.3
_1892,MARIBOR - TABOR,1978-01-05,-2.6,1.9,-4
_1892,MARIBOR - TABOR,1978-01-06,-2.7,2.6,-10.2
_1892,MARIBOR - TABOR,1978-01-07,1.2,2.6,-2.1
_1892,MARIBOR - TABOR,1978-01-08,-0.5,3.1,-2.4
_1892,MARIBOR - TABOR,1978-01-09,-3.9,-1.8,-4.9
_1892,MARIBOR - TABOR,1978-01-10,-3.1,-2,-4.4
_1892,MARIBOR - TABOR,1978-01-11,-1.9,-0.6,-4.8
_1892,MARIBOR - TABOR,1978-01-12,1.3,4,-1.8
_1892,MARIBOR - TABOR,1978-01-13,2.9,4.4,1.4
_1892,MARIBOR - TABOR,1978-01-14,1.7,3,-1.1
_1892,MARIBOR - TABOR,1978-01-15,0.7,2.2,-0.2
_1892,MARIBOR - TABOR,1978-01-16,-1.1,0,-1.6
_1892,MARIBOR - TABOR,1978-01-17,-1,-0.6,-1.8
_1892,MARIBOR - TABOR,1978-01-18,-1.6,0.6,-4.3
_1892,MARIBOR - TABOR,1978-01-19,-1.6,-0.7,-2.4
_1892,MARIBOR - TABOR,1978-01-20,-1.1,-0.4,-2.3
_1892,MARIBOR - TABOR,1978-01-21,-0.4,0,-1.4
_1892,MARIBOR - TABOR,1978-01-22,-1.4,0,-2.2
_1892,MARIBOR - TABOR,1978-01-23,-2.5,1.1,-4.8
_1892,MARIBOR - TABOR,1978-01-24,0.3,4.1,-5.1
_1892,MARIBOR - TABOR,1978-01-25,1.8,10,-1.6
_1892,MARIBOR - TABOR,1978-01-26,0.7,6,-3.6
_1892,MARIBOR - TABOR,1978-01-27,1,8,-2.2
_1892,MARIBOR - TABOR,1978-01-28,1.3,5.6,-6.2
_1892,MARIBOR - TABOR,1978-01-29,4.4,7.2,1.6
_1892,MARIBOR - TABOR,1978-01-30,1,5.2,-1
_1892,MARIBOR - TABOR,1978-01-31,2.2,5.6,-1.6
_1892,MARIBOR - TABOR,1978-02-01,1,5,-3.6
_1892,MARIBOR - TABOR,1978-02-02,0.9,2.7,-0.4
_1892,MARIBOR - TABOR,1978-02-03,1.4,3.8,-0.4
_1892,MARIBOR - TABOR,1978-02-04,1.7,4.6,0
_1892,MARIBOR - TABOR,1978-02-05,0.1,1.3,-0.8
_1892,MARIBOR - TABOR,1978-02-06,1.5,4.2,-1.1
_1892,MARIBOR - TABOR,1978-02-07,0.3,2.1,-1.9
_1892,MARIBOR - TABOR,1978-02-08,-2.1,0.6,-3.7
_1892,MARIBOR - TABOR,1978-02-09,-4.2,-1.4,-5.2
_1892,MARIBOR - TABOR,1978-02-10,-2.3,0.6,-8
_1892,MARIBOR - TABOR,1978-02-11,-1.3,0.3,-3
_1892,MARIBOR - TABOR,1978-02-12,-0.3,1,-2.2
_1892,MARIBOR - TABOR,1978-02-13,0.4,1.6,-1
_1892,MARIBOR - TABOR,1978-02-14,0.7,4.3,-0.9
_1892,MARIBOR - TABOR,1978-02-15,-1,4.4,-4
_1892,MARIBOR - TABOR,1978-02-16,-1.2,2.3,-7.2
_1892,MARIBOR - TABOR,1978-02-17,-0.6,0.2,-1
_1892,MARIBOR - TABOR,1978-02-18,-1.8,2.7,-3.5
_1892,MARIBOR - TABOR,1978-02-19,-4.7,-2.6,-7.2
_1892,MARIBOR - TABOR,1978-02-20,-4.1,-1,-5.6
_1892,MARIBOR - TABOR,1978-02-21,-7.2,0.1,-15.4
_1892,MARIBOR - TABOR,1978-02-22,-4,3,-11.8
_1892,MARIBOR - TABOR,1978-02-23,1.7,8.4,-8.6
_1892,MARIBOR - TABOR,1978-02-24,7.7,11.3,1.1
_1892,MARIBOR - TABOR,1978-02-25,9.1,14.6,3.2
_1892,MARIBOR - TABOR,1978-02-26,10.8,15.3,7.4
_1892,MARIBOR - TABOR,1978-02-27,8.6,11.3,7.1
_1892,MARIBOR - TABOR,1978-02-28,8.2,13,1.6
_1892,MARIBOR - TABOR,1978-03-01,7,11.1,6
_1892,MARIBOR - TABOR,1978-03-02,8.3,17.8,2.5
_1892,MARIBOR - TABOR,1978-03-03,11,18.3,4.3
_1892,MARIBOR - TABOR,1978-03-04,9.9,17.6,2.6
_1892,MARIBOR - TABOR,1978-03-05,9.7,13.6,3.6
_1892,MARIBOR - TABOR,1978-03-06,7.1,9.6,6.5
_1892,MARIBOR - TABOR,1978-03-07,2.5,6.6,0.8
_1892,MARIBOR - TABOR,1978-03-08,3.3,9,-2
_1892,MARIBOR - TABOR,1978-03-09,6.9,12.1,1.1
_1892,MARIBOR - TABOR,1978-03-10,5.9,12.4,0.4
_1892,MARIBOR - TABOR,1978-03-11,8.7,18.4,-1.6
_1892,MARIBOR - TABOR,1978-03-12,5.6,12.9,0.4
_1892,MARIBOR - TABOR,1978-03-13,6.3,11.7,-3.6
_1892,MARIBOR - TABOR,1978-03-14,8.8,14,4.4
_1892,MARIBOR - TABOR,1978-03-15,5.5,10.1,3.3
_1892,MARIBOR - TABOR,1978-03-16,8.3,12.2,-0.6
_1892,MARIBOR - TABOR,1978-03-17,7.9,11.4,6.4
_1892,MARIBOR - TABOR,1978-03-18,2.7,6.4,1.3
_1892,MARIBOR - TABOR,1978-03-19,1.8,7.2,-1
_1892,MARIBOR - TABOR,1978-03-20,4.3,10,-3.7
_1892,MARIBOR - TABOR,1978-03-21,7.7,12.7,3.3
_1892,MARIBOR - TABOR,1978-03-22,3.9,10,0.6
_1892,MARIBOR - TABOR,1978-03-23,4.5,11.1,-3.6
_1892,MARIBOR - TABOR,1978-03-24,4.1,6,0.4
_1892,MARIBOR - TABOR,1978-03-25,5.8,11.6,2.9
_1892,MARIBOR - TABOR,1978-03-26,3.9,11.6,-1.3
_1892,MARIBOR - TABOR,1978-03-27,6.6,12.6,-0.7
_1892,MARIBOR - TABOR,1978-03-28,10.9,17.2,3.7
_1892,MARIBOR - TABOR,1978-03-29,11,20.3,1.2
_1892,MARIBOR - TABOR,1978-03-30,13.7,20.4,4.3
_1892,MARIBOR - TABOR,1978-03-31,10.9,20,4.2
_1892,MARIBOR - TABOR,1978-04-01,11.4,18.6,4.2
_1892,MARIBOR - TABOR,1978-04-02,12,18.8,5
_1892,MARIBOR - TABOR,1978-04-03,10.9,12.7,7.8
_1892,MARIBOR - TABOR,1978-04-04,10.8,14.6,8.8
_1892,MARIBOR - TABOR,1978-04-05,9.6,14.2,6.9
_1892,MARIBOR - TABOR,1978-04-06,5.5,9,4.2
_1892,MARIBOR - TABOR,1978-04-07,4.3,8.6,-1.3
_1892,MARIBOR - TABOR,1978-04-08,6.7,11.7,3.8
_1892,MARIBOR - TABOR,1978-04-09,6.8,13,0.4
_1892,MARIBOR - TABOR,1978-04-10,9.7,15.2,1.4
_1892,MARIBOR - TABOR,1978-04-11,11.9,16.1,8.4
_1892,MARIBOR - TABOR,1978-04-12,3.2,11,0.4
_1892,MARIBOR - TABOR,1978-04-13,2.3,4.9,0.6
_1892,MARIBOR - TABOR,1978-04-14,4,6.3,0.8
_1892,MARIBOR - TABOR,1978-04-15,3,5.3,0.9
_1892,MARIBOR - TABOR,1978-04-16,4.6,8,0.4
_1892,MARIBOR - TABOR,1978-04-17,5.4,9.2,0.9
_1892,MARIBOR - TABOR,1978-04-18,6.5,11.6,1.8
_1892,MARIBOR - TABOR,1978-04-19,7.6,11.6,1.4
_1892,MARIBOR - TABOR,1978-04-20,9.4,15.4,4.2
_1892,MARIBOR - TABOR,1978-04-21,9.3,14.4,6
_1892,MARIBOR - TABOR,1978-04-22,11.1,16.7,6.1
_1892,MARIBOR - TABOR,1978-04-23,11.2,17.8,6
_1892,MARIBOR - TABOR,1978-04-24,10.3,18,4.4
_1892,MARIBOR - TABOR,1978-04-25,11.9,19.2,3.4
_1892,MARIBOR - TABOR,1978-04-26,11.9,18.3,5.6
_1892,MARIBOR - TABOR,1978-04-27,10.9,15.1,6
_1892,MARIBOR - TABOR,1978-04-28,12.2,17.4,6.8
_1892,MARIBOR - TABOR,1978-04-29,14.1,21,6.2
_1892,MARIBOR - TABOR,1978-04-30,16.3,21.4,11.2
_1892,MARIBOR - TABOR,1978-05-01,14.5,19.6,9.6
_1892,MARIBOR - TABOR,1978-05-02,11.6,15.7,7.8
_1892,MARIBOR - TABOR,1978-05-03,13.5,20.6,5.8
_1892,MARIBOR - TABOR,1978-05-04,14.1,22,7.6
_1892,MARIBOR - TABOR,1978-05-05,15.7,21.2,7.3
_1892,MARIBOR - TABOR,1978-05-06,13.7,18.6,11.1
_1892,MARIBOR - TABOR,1978-05-07,14.9,20,11
_1892,MARIBOR - TABOR,1978-05-08,14.2,18.7,9.4
_1892,MARIBOR - TABOR,1978-05-09,12,16.8,8
_1892,MARIBOR - TABOR,1978-05-10,10.9,16.4,8.4
_1892,MARIBOR - TABOR,1978-05-11,4.5,9,1.4
_1892,MARIBOR - TABOR,1978-05-12,6.5,10.3,-0.8
_1892,MARIBOR - TABOR,1978-05-13,5.5,9,3
_1892,MARIBOR - TABOR,1978-05-14,8.6,13.6,4
_1892,MARIBOR - TABOR,1978-05-15,9.3,16.4,2.2
_1892,MARIBOR - TABOR,1978-05-16,12.5,17.2,7.6
_1892,MARIBOR - TABOR,1978-05-17,12.6,18.3,5.8
_1892,MARIBOR - TABOR,1978-05-18,14.6,19,7.4
_1892,MARIBOR - TABOR,1978-05-19,15.3,22,9.4
_1892,MARIBOR - TABOR,1978-05-20,14.8,19.1,11.6
_1892,MARIBOR - TABOR,1978-05-21,15.5,19.3,8.6
_1892,MARIBOR - TABOR,1978-05-22,14.8,16.3,13
_1892,MARIBOR - TABOR,1978-05-23,14.5,20.2,8.4
_1892,MARIBOR - TABOR,1978-05-24,14.9,17.1,11.6
_1892,MARIBOR - TABOR,1978-05-25,14.9,19.6,11.7
_1892,MARIBOR - TABOR,1978-05-26,14.3,20.7,10.9
_1892,MARIBOR - TABOR,1978-05-27,13.4,18,8
_1892,MARIBOR - TABOR,1978-05-28,15.3,20.4,10.8
_1892,MARIBOR - TABOR,1978-05-29,14.3,20.1,9.5
_1892,MARIBOR - TABOR,1978-05-30,15.9,21,12.2
_1892,MARIBOR - TABOR,1978-05-31,17,22.4,12.6
_1892,MARIBOR - TABOR,1978-06-01,19,25.4,12.7
_1892,MARIBOR - TABOR,1978-06-02,20.3,26.7,13.1
_1892,MARIBOR - TABOR,1978-06-03,20.2,27.4,13
_1892,MARIBOR - TABOR,1978-06-04,19.8,28,11.7
_1892,MARIBOR - TABOR,1978-06-05,20.1,27.6,13.7
_1892,MARIBOR - TABOR,1978-06-06,20.8,26.1,13.7
