station id, station name, valid,povp. dnevna T [°C],max. T [°C],min. T [°C]
_2295,MARIBOR - TABOR,2021-05-29,,,
_2295,MARIBOR - TABOR,2021-05-30,,,
_2295,MARIBOR - TABOR,2021-05-31,,,
_2295,MARIBOR - TABOR,2021-06-01,,,
_2295,MARIBOR - TABOR,2021-06-02,,,
_2295,MARIBOR - TABOR,2021-06-03,,,
_2295,MARIBOR - TABOR,2021-06-04,,,
_2295,MARIBOR - TABOR,2021-06-05,,,
_2295,MARIBOR - TABOR,2021-06-06,,,
_2295,MARIBOR - TABOR,2021-06-07,,,
_2295,MARIBOR - TABOR,2021-06-08,,,
_2295,MARIBOR - TABOR,2021-06-09,,,
_2295,MARIBOR - TABOR,2021-06-10,,,
_2295,MARIBOR - TABOR,2021-06-11,,,
_2295,MARIBOR - TABOR,2021-06-12,,,
_2295,MARIBOR - TABOR,2021-06-13,,,
_2295,MARIBOR - TABOR,2021-06-14,,,
_2295,MARIBOR - TABOR,2021-06-15,,,
_2295,MARIBOR - TABOR,2021-06-16,,,
_2295,MARIBOR - TABOR,2021-06-17,,,
_2295,MARIBOR - TABOR,2021-06-18,,,
_2295,MARIBOR - TABOR,2021-06-19,,,
_2295,MARIBOR - TABOR,2021-06-20,,,
_2295,MARIBOR - TABOR,2021-06-21,,,
_2295,MARIBOR - TABOR,2021-06-22,,,
_2295,MARIBOR - TABOR,2021-06-23,,,
_2295,MARIBOR - TABOR,2021-06-24,,,
_2295,MARIBOR - TABOR,2021-06-25,,,
_2295,MARIBOR - TABOR,2021-06-26,,,
_2295,MARIBOR - TABOR,2021-06-27,,,
_2295,MARIBOR - TABOR,2021-06-28,,,
_2295,MARIBOR - TABOR,2021-06-29,,,
_2295,MARIBOR - TABOR,2021-06-30,,,
_2295,MARIBOR - TABOR,2021-07-01,,,
_2295,MARIBOR - TABOR,2021-07-02,,,
_2295,MARIBOR - TABOR,2021-07-03,,,
_2295,MARIBOR - TABOR,2021-07-04,,,
_2295,MARIBOR - TABOR,2021-07-05,,,
_2295,MARIBOR - TABOR,2021-07-06,,,
_2295,MARIBOR - TABOR,2021-07-07,,,
_2295,MARIBOR - TABOR,2021-07-08,,,
_2295,MARIBOR - TABOR,2021-07-09,,,
_2295,MARIBOR - TABOR,2021-07-10,,,
_2295,MARIBOR - TABOR,2021-07-11,,,
_2295,MARIBOR - TABOR,2021-07-12,,,
_2295,MARIBOR - TABOR,2021-07-13,,,
_2295,MARIBOR - TABOR,2021-07-14,,,
_2295,MARIBOR - TABOR,2021-07-15,,,
_2295,MARIBOR - TABOR,2021-07-16,,,
_2295,MARIBOR - TABOR,2021-07-17,,,
_2295,MARIBOR - TABOR,2021-07-18,,,
_2295,MARIBOR - TABOR,2021-07-19,,,
_2295,MARIBOR - TABOR,2021-07-20,,,
_2295,MARIBOR - TABOR,2021-07-21,,,
_2295,MARIBOR - TABOR,2021-07-22,,,
_2295,MARIBOR - TABOR,2021-07-23,,,
_2295,MARIBOR - TABOR,2021-07-24,,,
_2295,MARIBOR - TABOR,2021-07-25,,,
_2295,MARIBOR - TABOR,2021-07-26,,,
_2295,MARIBOR - TABOR,2021-07-27,,,
_2295,MARIBOR - TABOR,2021-07-28,,,
_2295,MARIBOR - TABOR,2021-07-29,,,
_2295,MARIBOR - TABOR,2021-07-30,,,
_2295,MARIBOR - TABOR,2021-07-31,,,
_2295,MARIBOR - TABOR,2021-08-01,,,
_2295,MARIBOR - TABOR,2021-08-02,,,
_2295,MARIBOR - TABOR,2021-08-03,,,
_2295,MARIBOR - TABOR,2021-08-04,,,
_2295,MARIBOR - TABOR,2021-08-05,,,
_2295,MARIBOR - TABOR,2021-08-06,,,
_2295,MARIBOR - TABOR,2021-08-07,,,
_2295,MARIBOR - TABOR,2021-08-08,,,
_2295,MARIBOR - TABOR,2021-08-09,,,
_2295,MARIBOR - TABOR,2021-08-10,,,
_2295,MARIBOR - TABOR,2021-08-11,,,
_2295,MARIBOR - TABOR,2021-08-12,,,
_2295,MARIBOR - TABOR,2021-08-13,,,
_2295,MARIBOR - TABOR,2021-08-14,,,
_2295,MARIBOR - TABOR,2021-08-15,,,
_2295,MARIBOR - TABOR,2021-08-16,,,
_2295,MARIBOR - TABOR,2021-08-17,,,
_2295,MARIBOR - TABOR,2021-08-18,,,
_2295,MARIBOR - TABOR,2021-08-19,,,
_2295,MARIBOR - TABOR,2021-08-20,,,
_2295,MARIBOR - TABOR,2021-08-21,,,
